host,dopant,site,ad,BC-32a-d,BW-32a-d,BF-32a-d,BC-32a-s,BW-32a-s,BF-32a-s,BC-32a-p,BW-32a-p,BF-32a-p,TC-32a,TC-32a-s,TC-32a-p,TC-32a-d,BC-31a-d,BW-31a-d,BF-31a-d,BC-31a-s,BW-31a-s,BF-31a-s,BC-31a-p,BW-31a-p,BF-31a-p,TC-31a,TC-31a-s,TC-31a-p,TC-31a-d,FE-x1,TC-31a-del,TC-32a-del,ZPP-s-h-ZPP-s-dp-del,ZPP-p-h-ZPP-p-dp-del,ZPP-d-h-ZPP-d-dp-del,CR-h-CR-dp-del,MR-h-MR-dp-del,AR-h-AR-dp-del,VdWR-h-VdWR-dp-del,NE-s-h-NE-s-dp-del,NE-p-h-NE-p-dp-del,NE-d-h-NE-d-dp-del,GCN,Z-am,VE-am,FIE-wm,EA-wm,EN-wm,EN-gm,NSRS-h,NSRC-h,Z-h,G-h,EN-h,EA-h,AM-h,BP-h,MP-h,MV-h,WF-h,DP-h,Rho-h,HVap-h,LatCon-h,P-h,SH-h,TCon-h,HF-h,FIE-h,NSRS-dp,NSRC-dp,Z-dp,G-dp,EN-dp,EA-dp,AM-dp,BP-dp,MP-dp,MV-dp,WF-dp,DP-dp,Rho-dp,HVap-dp,LatCon-dp,P-dp,SH-dp,TCon-dp,HF-dp,FIE-dp,e_ads,sys
Co,Pt,f2,CO,-2.887249837,1.630081693,0.936174754,-3.975127758,2.413525741,0.925416708,-2.504419953,2.586416344,0.823838745,9.9946,0.5292,0.6706,8.7948,-1.501699671,1.508755547,0.810816532,-3.779279313,2.259182642,0.932473276,-2.667952025,2.436557169,0.851885623,8.9562,0.3948,0.8918,7.6695,-0.745991581,0.0037,0.0141,-0.32,-0.36,-0.3,2,-14,3,-13,1,-12,-22,6.95,27.0,9.0,8.096574,0.954833,1.944,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.55,10.7514,78,10,2.2,2.125105,195.084,4098,2041.4,9.09,5.8,48.0,21.5,490,3.92,2.28,0.133,71.6,20.0,8.95883,-1.16,pt-co111-f2
Co,Ni,t2,CO,-1.676560981,1.191224476,0.908842671,-3.729324787,2.158905159,0.939451887,-2.509705749,2.357793494,0.853569382,10.0083,0.4318,0.8964,8.6801,-1.477715354,1.469284336,0.810657264,-3.649729935,2.185887702,0.929960743,-2.526050522,2.384061775,0.846870316,8.9372,0.3963,0.8747,7.6662,-0.174596821,-0.0153,0.0622,-0.04,-0.12,0.015,14,1,4,3,1,0,-1,7.5,27.0,9.0,7.8327834,0.76124424,1.886,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,-1.39,ni-co111-t2
Co,Ni,t1,CO,-1.676560981,1.191224476,0.908842671,-3.729324787,2.158905159,0.939451887,-2.509705749,2.357793494,0.853569382,10.0083,0.4318,0.8964,8.6801,-1.477715354,1.469284336,0.810657264,-3.649729935,2.185887702,0.929960743,-2.526050522,2.384061775,0.846870316,8.9372,0.3963,0.8747,7.6662,-0.174596821,-0.0153,0.0622,-0.04,-0.12,0.015,14,1,4,3,1,0,-1,7.5,28.0,10.0,7.8327834,0.76124424,1.886,1.91,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,-1.25,ni-co111-t1
Co,Ni,h2,CO,-1.676560981,1.191224476,0.908842671,-3.729324787,2.158905159,0.939451887,-2.509705749,2.357793494,0.853569382,10.0083,0.4318,0.8964,8.6801,-1.477715354,1.469284336,0.810657264,-3.649729935,2.185887702,0.929960743,-2.526050522,2.384061775,0.846870316,8.9372,0.3963,0.8747,7.6662,-0.174596821,-0.0153,0.0622,-0.04,-0.12,0.015,14,1,4,3,1,0,-1,7.5,27.0,9.0,7.8327834,0.76124424,1.886,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,-1.29,ni-co111-h2
Co,Ni,h1,CO,-1.676560981,1.191224476,0.908842671,-3.729324787,2.158905159,0.939451887,-2.509705749,2.357793494,0.853569382,10.0083,0.4318,0.8964,8.6801,-1.477715354,1.469284336,0.810657264,-3.649729935,2.185887702,0.929960743,-2.526050522,2.384061775,0.846870316,8.9372,0.3963,0.8747,7.6662,-0.174596821,-0.0153,0.0622,-0.04,-0.12,0.015,14,1,4,3,1,0,-1,7.5,27.33333333,9.333333333,7.8327834,0.76124424,1.886,1.889947275,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,-1.33,ni-co111-h1
Co,Ni,f2,CO,-1.676560981,1.191224476,0.908842671,-3.729324787,2.158905159,0.939451887,-2.509705749,2.357793494,0.853569382,10.0083,0.4318,0.8964,8.6801,-1.477715354,1.469284336,0.810657264,-3.649729935,2.185887702,0.929960743,-2.526050522,2.384061775,0.846870316,8.9372,0.3963,0.8747,7.6662,-0.174596821,-0.0153,0.0622,-0.04,-0.12,0.015,14,1,4,3,1,0,-1,6.95,27.0,9.0,7.8327834,0.76124424,1.886,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,-1.29,ni-co111-f2
Co,Ni,f1,CO,-1.676560981,1.191224476,0.908842671,-3.729324787,2.158905159,0.939451887,-2.509705749,2.357793494,0.853569382,10.0083,0.4318,0.8964,8.6801,-1.477715354,1.469284336,0.810657264,-3.649729935,2.185887702,0.929960743,-2.526050522,2.384061775,0.846870316,8.9372,0.3963,0.8747,7.6662,-0.174596821,-0.0153,0.0622,-0.04,-0.12,0.015,14,1,4,3,1,0,-1,6.95,27.33333333,9.333333333,7.8327834,0.76124424,1.886,1.889947275,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,-1.29,ni-co111-f1
Co,Ni,b2,CO,-1.676560981,1.191224476,0.908842671,-3.729324787,2.158905159,0.939451887,-2.509705749,2.357793494,0.853569382,10.0083,0.4318,0.8964,8.6801,-1.477715354,1.469284336,0.810657264,-3.649729935,2.185887702,0.929960743,-2.526050522,2.384061775,0.846870316,8.9372,0.3963,0.8747,7.6662,-0.174596821,-0.0153,0.0622,-0.04,-0.12,0.015,14,1,4,3,1,0,-1,7.33,27.0,9.0,7.8327834,0.76124424,1.886,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,-1.25,ni-co111-b2
Co,Ni,b1,CO,-1.676560981,1.191224476,0.908842671,-3.729324787,2.158905159,0.939451887,-2.509705749,2.357793494,0.853569382,10.0083,0.4318,0.8964,8.6801,-1.477715354,1.469284336,0.810657264,-3.649729935,2.185887702,0.929960743,-2.526050522,2.384061775,0.846870316,8.9372,0.3963,0.8747,7.6662,-0.174596821,-0.0153,0.0622,-0.04,-0.12,0.015,14,1,4,3,1,0,-1,7.33,27.5,9.5,7.8327834,0.76124424,1.886,1.894940632,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,-1.3,ni-co111-b1
Co,Ir,t2,CO,-2.328601064,1.767930518,0.892983067,-4.092165906,2.321242458,0.937705926,-2.576734697,2.447500119,0.859479623,9.1073,0.4892,0.7525,7.8657,-1.518107149,1.487766636,0.818256955,-3.847461999,2.17436183,0.950436756,-2.774112362,2.361852425,0.883669929,8.9461,0.3947,0.8829,7.6685,-0.176936321,-0.0064,0.0976,-0.24,-0.368,-0.316,-3,-11,-7,-13,1,-12,-20,7.5,27.0,9.0,8.098212,0.8426843,1.944,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.9,10.5666,77,9,2.2,1.5643615,192.217,4701,2739.0,8.52,5.76,54.0,22.5622,560,3.84,2.2,0.131,147.0,26.0,8.96702,-1.34,ir-co111-t2
Co,Ir,h2,CO,-2.328601064,1.767930518,0.892983067,-4.092165906,2.321242458,0.937705926,-2.576734697,2.447500119,0.859479623,9.1073,0.4892,0.7525,7.8657,-1.518107149,1.487766636,0.818256955,-3.847461999,2.17436183,0.950436756,-2.774112362,2.361852425,0.883669929,8.9461,0.3947,0.8829,7.6685,-0.176936321,-0.0064,0.0976,-0.24,-0.368,-0.316,-3,-11,-7,-13,1,-12,-20,7.5,27.0,9.0,8.098212,0.8426843,1.944,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.9,10.5666,77,9,2.2,1.5643615,192.217,4701,2739.0,8.52,5.76,54.0,22.5622,560,3.84,2.2,0.131,147.0,26.0,8.96702,-1.24,ir-co111-h2
Co,Ir,f2,CO,-2.328601064,1.767930518,0.892983067,-4.092165906,2.321242458,0.937705926,-2.576734697,2.447500119,0.859479623,9.1073,0.4892,0.7525,7.8657,-1.518107149,1.487766636,0.818256955,-3.847461999,2.17436183,0.950436756,-2.774112362,2.361852425,0.883669929,8.9461,0.3947,0.8829,7.6685,-0.176936321,-0.0064,0.0976,-0.24,-0.368,-0.316,-3,-11,-7,-13,1,-12,-20,6.95,27.0,9.0,8.098212,0.8426843,1.944,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.9,10.5666,77,9,2.2,1.5643615,192.217,4701,2739.0,8.52,5.76,54.0,22.5622,560,3.84,2.2,0.131,147.0,26.0,8.96702,-1.22,ir-co111-f2
Co,Ir,b2,CO,-2.328601064,1.767930518,0.892983067,-4.092165906,2.321242458,0.937705926,-2.576734697,2.447500119,0.859479623,9.1073,0.4892,0.7525,7.8657,-1.518107149,1.487766636,0.818256955,-3.847461999,2.17436183,0.950436756,-2.774112362,2.361852425,0.883669929,8.9461,0.3947,0.8829,7.6685,-0.176936321,-0.0064,0.0976,-0.24,-0.368,-0.316,-3,-11,-7,-13,1,-12,-20,7.33,27.0,9.0,8.098212,0.8426843,1.944,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.9,10.5666,77,9,2.2,1.5643615,192.217,4701,2739.0,8.52,5.76,54.0,22.5622,560,3.84,2.2,0.131,147.0,26.0,8.96702,-1.17,ir-co111-b2
Co,Ir,t1,CO,-2.328601064,1.767930518,0.892983067,-4.092165906,2.321242458,0.937705926,-2.576734697,2.447500119,0.859479623,9.1073,0.4892,0.7525,7.8657,-1.518107149,1.487766636,0.818256955,-3.847461999,2.17436183,0.950436756,-2.774112362,2.361852425,0.883669929,8.9461,0.3947,0.8829,7.6685,-0.176936321,-0.0064,0.0976,-0.24,-0.368,-0.316,-3,-11,-7,-13,1,-12,-20,7.5,77.0,9.0,8.098212,0.8426843,1.944,2.2,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.9,10.5666,77,9,2.2,1.5643615,192.217,4701,2739.0,8.52,5.76,54.0,22.5622,560,3.84,2.2,0.131,147.0,26.0,8.96702,-1.75,ir-co111-b1
Co,Ag,t2,CO,-3.956480703,0.972421653,0.991099197,-2.434222266,2.077108053,0.881237465,-1.932809003,2.405851261,0.788906903,10.7622,0.4492,0.5677,9.7453,-1.427226073,1.457533231,0.812739953,-3.702317409,2.17147418,0.934899203,-2.492633586,2.344574709,0.843727974,8.9907,0.4,0.9028,7.6878,0.321916939,0.0382,-0.2137,-0.125,-0.23,-0.175,-7,-18,8,-11,-1,-6,-13,7.5,27.0,9.0,7.8200548,0.7907066,1.89,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.7,6.7555,47,11,1.93,1.304473,107.8682,2435,1234.93,10.27,4.64,55.0,10.5,255,4.09,1.93,0.235,429.0,11.3,7.576234,-1.38,ag-co111-t2
Co,Ag,t1,CO,-3.956480703,0.972421653,0.991099197,-2.434222266,2.077108053,0.881237465,-1.932809003,2.405851261,0.788906903,10.7622,0.4492,0.5677,9.7453,-1.427226073,1.457533231,0.812739953,-3.702317409,2.17147418,0.934899203,-2.492633586,2.344574709,0.843727974,8.9907,0.4,0.9028,7.6878,0.321916939,0.0382,-0.2137,-0.125,-0.23,-0.175,-7,-18,8,-11,-1,-6,-13,7.5,47.0,11.0,7.8200548,0.7907066,1.89,1.93,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.7,6.7555,47,11,1.93,1.304473,107.8682,2435,1234.93,10.27,4.64,55.0,10.5,255,4.09,1.93,0.235,429.0,11.3,7.576234,-0.14,ag-co111-t1
Co,Ag,h2,CO,-3.956480703,0.972421653,0.991099197,-2.434222266,2.077108053,0.881237465,-1.932809003,2.405851261,0.788906903,10.7622,0.4492,0.5677,9.7453,-1.427226073,1.457533231,0.812739953,-3.702317409,2.17147418,0.934899203,-2.492633586,2.344574709,0.843727974,8.9907,0.4,0.9028,7.6878,0.321916939,0.0382,-0.2137,-0.125,-0.23,-0.175,-7,-18,8,-11,-1,-6,-13,7.5,27.0,9.0,7.8200548,0.7907066,1.89,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.7,6.7555,47,11,1.93,1.304473,107.8682,2435,1234.93,10.27,4.64,55.0,10.5,255,4.09,1.93,0.235,429.0,11.3,7.576234,-1.27,ag-co111-h2
Co,Ag,f2,CO,-3.956480703,0.972421653,0.991099197,-2.434222266,2.077108053,0.881237465,-1.932809003,2.405851261,0.788906903,10.7622,0.4492,0.5677,9.7453,-1.427226073,1.457533231,0.812739953,-3.702317409,2.17147418,0.934899203,-2.492633586,2.344574709,0.843727974,8.9907,0.4,0.9028,7.6878,0.321916939,0.0382,-0.2137,-0.125,-0.23,-0.175,-7,-18,8,-11,-1,-6,-13,6.95,27.0,9.0,7.8200548,0.7907066,1.89,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.7,6.7555,47,11,1.93,1.304473,107.8682,2435,1234.93,10.27,4.64,55.0,10.5,255,4.09,1.93,0.235,429.0,11.3,7.576234,-1.3,ag-co111-f2
Co,Au,t2,CO,-3.893445344,1.31402148,0.98130007,-3.598068595,2.362897788,0.921124118,-2.230988553,2.508116567,0.819975304,10.8362,0.6322,0.6561,9.5478,-1.459098515,1.489524819,0.811750719,-3.785712594,2.256063405,0.934380586,-2.674035209,2.42701222,0.851983221,8.9729,0.3943,0.9026,7.676,-0.205632439,0.0204,-0.1596,-0.29,-0.35,-0.278,2,-18,7,-14,-3,-12,-23,7.5,27.0,9.0,8.1499186,0.99153405,1.984,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.7,10.938,79,11,2.4,2.30861025,196.966569,3129,1337.33,10.21,5.46,36.0,19.3,330,4.08,2.54,0.129,318.0,12.5,9.225553,-1.34,au-co111-t2
Co,Au,t1,CO,-3.893445344,1.31402148,0.98130007,-3.598068595,2.362897788,0.921124118,-2.230988553,2.508116567,0.819975304,10.8362,0.6322,0.6561,9.5478,-1.459098515,1.489524819,0.811750719,-3.785712594,2.256063405,0.934380586,-2.674035209,2.42701222,0.851983221,8.9729,0.3943,0.9026,7.676,-0.205632439,0.0204,-0.1596,-0.29,-0.35,-0.278,2,-18,7,-14,-3,-12,-23,7.5,79.0,11.0,8.1499186,0.99153405,1.984,2.4,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.7,10.938,79,11,2.4,2.30861025,196.966569,3129,1337.33,10.21,5.46,36.0,19.3,330,4.08,2.54,0.129,318.0,12.5,9.225553,-0.05,au-co111-t1
Co,Au,f2,CO,-3.893445344,1.31402148,0.98130007,-3.598068595,2.362897788,0.921124118,-2.230988553,2.508116567,0.819975304,10.8362,0.6322,0.6561,9.5478,-1.459098515,1.489524819,0.811750719,-3.785712594,2.256063405,0.934380586,-2.674035209,2.42701222,0.851983221,8.9729,0.3943,0.9026,7.676,-0.205632439,0.0204,-0.1596,-0.29,-0.35,-0.278,2,-18,7,-14,-3,-12,-23,6.95,27.0,9.0,8.1499186,0.99153405,1.984,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.7,10.938,79,11,2.4,2.30861025,196.966569,3129,1337.33,10.21,5.46,36.0,19.3,330,4.08,2.54,0.129,318.0,12.5,9.225553,-1.22,au-co111-f2
Co,Au,h2,CO,-3.893445344,1.31402148,0.98130007,-3.598068595,2.362897788,0.921124118,-2.230988553,2.508116567,0.819975304,10.8362,0.6322,0.6561,9.5478,-1.459098515,1.489524819,0.811750719,-3.785712594,2.256063405,0.934380586,-2.674035209,2.42701222,0.851983221,8.9729,0.3943,0.9026,7.676,-0.205632439,0.0204,-0.1596,-0.29,-0.35,-0.278,2,-18,7,-14,-3,-12,-23,7.5,27.0,9.0,8.1499186,0.99153405,1.984,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.7,10.938,79,11,2.4,2.30861025,196.966569,3129,1337.33,10.21,5.46,36.0,19.3,330,4.08,2.54,0.129,318.0,12.5,9.225553,-1.22,au-co111-f1
Co,Cu,t2,CO,-2.595300326,0.946348988,0.981320721,-3.63823751,2.20695693,0.936506692,-2.471330269,2.408538842,0.850204264,11.0113,0.5107,0.8411,9.6595,-1.445899281,1.458356138,0.812567476,-3.631949074,2.202167466,0.928970846,-2.513716474,2.394295952,0.841913475,8.9432,0.3931,0.8731,7.677,-0.005649426,-0.0093,0.0364,0.04,-0.06,0.025,6,-2,16,4,1,0,-3,7.5,27.0,9.0,7.850084,0.7769688,1.884,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.7,5.8424,29,11,1.9,1.235784,63.546,3200,1357.77,7.11,4.92,46.5,8.96,300,3.61,1.9,0.385,401.0,13.1,7.72638,-1.43,cu-co111-t2
Co,Cu,t1,CO,-2.595300326,0.946348988,0.981320721,-3.63823751,2.20695693,0.936506692,-2.471330269,2.408538842,0.850204264,11.0113,0.5107,0.8411,9.6595,-1.445899281,1.458356138,0.812567476,-3.631949074,2.202167466,0.928970846,-2.513716474,2.394295952,0.841913475,8.9432,0.3931,0.8731,7.677,-0.005649426,-0.0093,0.0364,0.04,-0.06,0.025,6,-2,16,4,1,0,-3,7.5,29.0,11.0,7.850084,0.7769688,1.884,1.9,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.7,5.8424,29,11,1.9,1.235784,63.546,3200,1357.77,7.11,4.92,46.5,8.96,300,3.61,1.9,0.385,401.0,13.1,7.72638,-0.53,cu-co111-t1
Co,Cu,h2,CO,-2.595300326,0.946348988,0.981320721,-3.63823751,2.20695693,0.936506692,-2.471330269,2.408538842,0.850204264,11.0113,0.5107,0.8411,9.6595,-1.445899281,1.458356138,0.812567476,-3.631949074,2.202167466,0.928970846,-2.513716474,2.394295952,0.841913475,8.9432,0.3931,0.8731,7.677,-0.005649426,-0.0093,0.0364,0.04,-0.06,0.025,6,-2,16,4,1,0,-3,7.5,27.0,9.0,7.850084,0.7769688,1.884,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.7,5.8424,29,11,1.9,1.235784,63.546,3200,1357.77,7.11,4.92,46.5,8.96,300,3.61,1.9,0.385,401.0,13.1,7.72638,-1.32,cu-co111-h2
Co,Cu,f2,CO,-2.595300326,0.946348988,0.981320721,-3.63823751,2.20695693,0.936506692,-2.471330269,2.408538842,0.850204264,11.0113,0.5107,0.8411,9.6595,-1.445899281,1.458356138,0.812567476,-3.631949074,2.202167466,0.928970846,-2.513716474,2.394295952,0.841913475,8.9432,0.3931,0.8731,7.677,-0.005649426,-0.0093,0.0364,0.04,-0.06,0.025,6,-2,16,4,1,0,-3,6.95,27.0,9.0,7.850084,0.7769688,1.884,1.88,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,3.7,5.8424,29,11,1.9,1.235784,63.546,3200,1357.77,7.11,4.92,46.5,8.96,300,3.61,1.9,0.385,401.0,13.1,7.72638,-1.34,cu-co111-f2
Cu,Rh,t2,CO,-1.135084916,1.701791875,0.850174877,-0.641817991,4.001894888,0.549396596,0.989090015,3.801384963,0.326529327,17.0792,2.2574,6.537,8.2849,-2.228687045,1.154618771,0.97643892,-0.128817313,4.73273832,0.49556861,0.325596945,7.137286467,0.34934318,10.9478,0.4536,0.7781,9.7161,0.282559736,-0.0273,0.1031,-0.23,-0.25,-0.235,-10,-7,-16,-14,0,-6,-8,7.5,29.0,11.0,7.672884,1.2172056,1.976,1.9,3.7,5.8424,29,11,1.9,1.235784,63.546,3200,1357.77,7.11,4.92,46.5,8.96,300,3.61,1.9,0.385,401.0,13.1,7.72638,3.4,6.6395,45,9,2.28,1.142892,102.9055,3968,2237.0,8.28,5.4,66.0,12.4,495,3.8,2.28,0.243,150.0,21.7,7.4589,-0.48,rh-cu111-t2
Cu,Rh,f2,CO,-1.135084916,1.701791875,0.850174877,-0.641817991,4.001894888,0.549396596,0.989090015,3.801384963,0.326529327,17.0792,2.2574,6.537,8.2849,-2.228687045,1.154618771,0.97643892,-0.128817313,4.73273832,0.49556861,0.325596945,7.137286467,0.34934318,10.9478,0.4536,0.7781,9.7161,0.282559736,-0.0273,0.1031,-0.23,-0.25,-0.235,-10,-7,-16,-14,0,-6,-8,6.95,29.0,11.0,7.672884,1.2172056,1.976,1.9,3.7,5.8424,29,11,1.9,1.235784,63.546,3200,1357.77,7.11,4.92,46.5,8.96,300,3.61,1.9,0.385,401.0,13.1,7.72638,3.4,6.6395,45,9,2.28,1.142892,102.9055,3968,2237.0,8.28,5.4,66.0,12.4,495,3.8,2.28,0.243,150.0,21.7,7.4589,-0.35,rh-cu111-f2
Cu,Rh,t1,CO,-1.135084916,1.701791875,0.850174877,-0.641817991,4.001894888,0.549396596,0.989090015,3.801384963,0.326529327,17.0792,2.2574,6.537,8.2849,-2.228687045,1.154618771,0.97643892,-0.128817313,4.73273832,0.49556861,0.325596945,7.137286467,0.34934318,10.9478,0.4536,0.7781,9.7161,0.282559736,-0.0273,0.1031,-0.23,-0.25,-0.235,-10,-7,-16,-14,0,-6,-8,7.5,45.0,9.0,7.672884,1.2172056,1.976,2.28,3.7,5.8424,29,11,1.9,1.235784,63.546,3200,1357.77,7.11,4.92,46.5,8.96,300,3.61,1.9,0.385,401.0,13.1,7.72638,3.4,6.6395,45,9,2.28,1.142892,102.9055,3968,2237.0,8.28,5.4,66.0,12.4,495,3.8,2.28,0.243,150.0,21.7,7.4589,-1.74,rh-cu111-f1
Cu,Pt,t2,CO,-2.074829848,1.788409902,0.917928951,0.062969449,4.31123857,0.481302339,1.076272307,3.604785629,0.320291655,10.0575,0.4673,0.6254,8.9648,-2.248688858,1.068082046,0.97687701,0.255723329,4.284679117,0.465370568,0.864591103,3.608890914,0.349541056,10.9681,0.4529,0.7894,9.7258,-0.58099222,-0.007,0.077,-0.36,-0.3,-0.325,-4,-12,-13,-17,0,-12,-19,7.5,29.0,11.0,7.97287,1.4136482,1.96,1.9,3.7,5.8424,29,11,1.9,1.235784,63.546,3200,1357.77,7.11,4.92,46.5,8.96,300,3.61,1.9,0.385,401.0,13.1,7.72638,3.55,10.7514,78,10,2.2,2.125105,195.084,4098,2041.4,9.09,5.8,48.0,21.5,490,3.92,2.28,0.133,71.6,20.0,8.95883,-0.46,pt-cu111-t2
Cu,Pt,h2,CO,-2.074829848,1.788409902,0.917928951,0.062969449,4.31123857,0.481302339,1.076272307,3.604785629,0.320291655,10.0575,0.4673,0.6254,8.9648,-2.248688858,1.068082046,0.97687701,0.255723329,4.284679117,0.465370568,0.864591103,3.608890914,0.349541056,10.9681,0.4529,0.7894,9.7258,-0.58099222,-0.007,0.077,-0.36,-0.3,-0.325,-4,-12,-13,-17,0,-12,-19,7.5,29.0,11.0,7.97287,1.4136482,1.96,1.9,3.7,5.8424,29,11,1.9,1.235784,63.546,3200,1357.77,7.11,4.92,46.5,8.96,300,3.61,1.9,0.385,401.0,13.1,7.72638,3.55,10.7514,78,10,2.2,2.125105,195.084,4098,2041.4,9.09,5.8,48.0,21.5,490,3.92,2.28,0.133,71.6,20.0,8.95883,-0.53,pt-cu111-h2
